timestamp_ms,ue_id,serving_cell_id,neighbor_cell_id,metric_type,sinr_db
1760616524627,1,3,2,L3Neighbor,14.00
1760616524627,5,3,,L3Serving,43.00
1760616524627,5,3,2,L3Neighbor,14.00
1760616524627,5,3,5,L3Neighbor,5.00
1760616524627,11,3,,L3Serving,9.00
1760616524627,11,3,2,L3Neighbor,16.00
1760616524627,11,3,4,L3Neighbor,3.00
1760616524627,7,3,,L3Serving,-4.00
1760616524627,3,3,,L3Serving,-6.00
1760616524660,12,5,,L3Serving,2.00
1760616524660,12,5,3,L3Neighbor,20.00
1760616524660,12,5,2,L3Neighbor,16.00
1760616524660,15,5,,L3Serving,25.00
1760616524660,15,5,4,L3Neighbor,14.00
1760616524660,15,5,2,L3Neighbor,8.00
1760616524660,2,5,,L3Serving,2.00
1760616524660,2,5,4,L3Neighbor,11.00
1760616524660,2,5,2,L3Neighbor,3.00
1760616524682,13,2,,L3Serving,56.00
1760616524682,13,2,5,L3Neighbor,28.00
1760616524682,13,2,3,L3Neighbor,15.00
1760616545594,14,4,,L3Serving,29.00
1760616545594,14,4,2,L3Neighbor,16.00
1760616545594,14,4,3,L3Neighbor,10.00
1760616545594,6,4,,L3Serving,-7.00
1760616545594,6,4,5,L3Neighbor,-1.00
1760616545594,6,4,2,L3Neighbor,-12.00
1760616545594,10,4,,L3Serving,8.00
1760616545594,10,4,5,L3Neighbor,6.00
1760616545594,10,4,2,L3Neighbor,4.00
1760616545594,8,4,,L3Serving,7.00
1760616545594,8,4,3,L3Neighbor,3.00
1760616545594,8,4,5,L3Neighbor,-2.00
1760616545594,4,4,,L3Serving,-9.00
1760616545594,9,4,,L3Serving,9.00
1760616545594,9,4,2,L3Neighbor,11.00
1760616545594,9,4,3,L3Neighbor,10.00
1760616545622,11,3,,L3Serving,11.00
1760616545622,11,3,2,L3Neighbor,15.00
1760616545622,11,3,4,L3Neighbor,4.00
1760616545622,7,3,,L3Serving,-6.00
1760616545622,1,3,,L3Serving,10.00
1760616545622,1,3,5,L3Neighbor,38.00
1760616545622,1,3,2,L3Neighbor,12.00
1760616545622,3,3,,L3Serving,-5.00
1760616545622,3,3,2,L3Neighbor,26.00
1760616545622,3,3,5,L3Neighbor,6.00
1760616545622,5,3,,L3Serving,43.00
1760616545622,5,3,2,L3Neighbor,11.00
1760616545622,5,3,5,L3Neighbor,5.00
1760616545654,15,5,,L3Serving,26.00
1760616545654,15,5,4,L3Neighbor,15.00
1760616545654,15,5,2,L3Neighbor,9.00
1760616545654,12,5,,L3Serving,0.00
1760616545654,12,5,2,L3Neighbor,20.00
1760616545654,12,5,3,L3Neighbor,19.00
1760616545654,2,5,,L3Serving,3.00
1760616545654,2,5,4,L3Neighbor,15.00
1760616545654,2,5,2,L3Neighbor,2.00
1760616545680,13,2,,L3Serving,57.00
1760616545680,13,2,5,L3Neighbor,26.00
1760616545680,13,2,3,L3Neighbor,15.00
1760616565156,10,4,,L3Serving,8.00
1760616565156,10,4,2,L3Neighbor,4.00
1760616565156,10,4,5,L3Neighbor,2.00
1760616565156,4,4,,L3Serving,-11.00
1760616565156,9,4,,L3Serving,29.00
1760616565156,9,4,3,L3Neighbor,7.00
1760616565156,9,4,2,L3Neighbor,6.00
1760616565156,6,4,,L3Serving,-6.00
1760616565156,6,4,5,L3Neighbor,0.00
1760616565156,6,4,2,L3Neighbor,-8.00
1760616565156,14,4,,L3Serving,-6.00
1760616565156,8,4,,L3Serving,4.00
1760616565156,8,4,3,L3Neighbor,6.00
1760616565156,8,4,5,L3Neighbor,-2.00
1760616565188,7,3,,L3Serving,-2.00
1760616565188,1,3,,L3Serving,1.00
1760616565188,1,3,5,L3Neighbor,20.00
1760616565188,1,3,2,L3Neighbor,14.00
1760616565188,5,3,,L3Serving,43.00
1760616565188,5,3,2,L3Neighbor,9.00
1760616565188,5,3,5,L3Neighbor,7.00
1760616565188,3,3,,L3Serving,-7.00
1760616565188,11,3,,L3Serving,13.00
1760616565188,11,3,2,L3Neighbor,19.00
1760616565188,11,3,4,L3Neighbor,8.00
1760616565216,15,5,,L3Serving,28.00
1760616565216,15,5,4,L3Neighbor,13.00
1760616565216,15,5,2,L3Neighbor,12.00
1760616565216,2,5,,L3Serving,3.00
1760616565216,2,5,4,L3Neighbor,12.00
1760616565216,2,5,2,L3Neighbor,2.00
1760616565216,12,5,,L3Serving,1.00
1760616565216,12,5,2,L3Neighbor,23.00
1760616565216,12,5,3,L3Neighbor,17.00
1760616565239,13,2,,L3Serving,58.00
1760616565239,13,2,3,L3Neighbor,21.00
1760616565239,13,2,5,L3Neighbor,8.00
1760616584643,14,4,,L3Serving,2.00
1760616584643,14,4,2,L3Neighbor,20.00
1760616584643,14,4,3,L3Neighbor,16.00
1760616584643,10,4,,L3Serving,6.00
1760616584643,10,4,2,L3Neighbor,5.00
1760616584643,10,4,5,L3Neighbor,1.00
1760616584643,9,4,,L3Serving,30.00
1760616584643,9,4,3,L3Neighbor,8.00
1760616584643,9,4,2,L3Neighbor,7.00
1760616584643,4,4,,L3Serving,-9.00
1760616584643,8,4,,L3Serving,4.00
1760616584643,8,4,3,L3Neighbor,4.00
1760616584643,8,4,5,L3Neighbor,-2.00
1760616584643,6,4,,L3Serving,-3.00
1760616584643,6,4,5,L3Neighbor,0.00
1760616584643,6,4,3,L3Neighbor,-9.00
1760616584673,5,3,,L3Serving,42.00
1760616584673,5,3,2,L3Neighbor,9.00
1760616584673,5,3,5,L3Neighbor,4.00
1760616584673,11,3,,L3Serving,10.00
1760616584673,11,3,2,L3Neighbor,20.00
1760616584673,11,3,4,L3Neighbor,8.00
1760616584673,1,3,,L3Serving,5.00
1760616584673,1,3,2,L3Neighbor,15.00
1760616584673,1,3,5,L3Neighbor,12.00
1760616584673,3,3,,L3Serving,-8.00
1760616584673,7,3,,L3Serving,-3.00
1760616584702,2,5,,L3Serving,1.00
1760616584702,2,5,4,L3Neighbor,14.00
1760616584702,2,5,2,L3Neighbor,2.00
1760616584702,12,5,,L3Serving,1.00
1760616584702,12,5,2,L3Neighbor,28.00
1760616584702,12,5,3,L3Neighbor,13.00
1760616584702,15,5,,L3Serving,28.00
1760616584702,15,5,4,L3Neighbor,14.00
1760616584702,15,5,2,L3Neighbor,11.00
1760616584723,13,2,,L3Serving,55.00
1760616584723,13,2,3,L3Neighbor,19.00
1760616584723,13,2,4,L3Neighbor,6.00
1760616604254,8,4,,L3Serving,29.00
1760616604254,8,4,3,L3Neighbor,2.00
1760616604254,8,4,5,L3Neighbor,0.00
1760616604254,4,4,,L3Serving,-5.00
1760616604254,6,4,,L3Serving,-8.00
1760616604254,6,4,5,L3Neighbor,2.00
1760616604254,6,4,2,L3Neighbor,-9.00
1760616604254,14,4,,L3Serving,-3.00
1760616604254,10,4,,L3Serving,7.00
1760616604254,10,4,5,L3Neighbor,32.00
1760616604254,10,4,2,L3Neighbor,6.00
1760616604254,9,4,,L3Serving,7.00
1760616604254,9,4,2,L3Neighbor,7.00
1760616604254,9,4,3,L3Neighbor,4.00
1760616604326,12,5,,L3Serving,2.00
1760616604326,12,5,2,L3Neighbor,24.00
1760616604326,12,5,3,L3Neighbor,19.00
1760616604326,15,5,,L3Serving,25.00
1760616604326,15,5,3,L3Neighbor,25.00
1760616604326,15,5,4,L3Neighbor,19.00
1760616604326,2,5,,L3Serving,2.00
1760616604326,2,5,4,L3Neighbor,19.00
1760616604326,2,5,2,L3Neighbor,-2.00
1760616604288,3,3,,L3Serving,-8.00
1760616604288,1,3,,L3Serving,2.00
1760616604288,5,3,,L3Serving,14.00
1760616604288,5,3,2,L3Neighbor,6.00
1760616604288,5,3,5,L3Neighbor,5.00
1760616604288,7,3,,L3Serving,-5.00
1760616604288,11,3,,L3Serving,10.00
1760616604288,11,3,2,L3Neighbor,17.00
1760616604288,11,3,4,L3Neighbor,9.00
1760616604348,13,2,,L3Serving,58.00
1760616604348,13,2,3,L3Neighbor,21.00
1760616604348,13,2,4,L3Neighbor,10.00
1760616623140,8,4,,L3Serving,28.00
1760616623140,8,4,3,L3Neighbor,3.00
1760616623140,8,4,5,L3Neighbor,-2.00
1760616623140,4,4,,L3Serving,-8.00
1760616623140,6,4,,L3Serving,-8.00
1760616623140,6,4,5,L3Neighbor,1.00
1760616623140,6,4,2,L3Neighbor,-6.00
1760616623140,14,4,,L3Serving,-5.00
1760616623140,9,4,,L3Serving,6.00
1760616623140,9,4,2,L3Neighbor,8.00
1760616623140,9,4,3,L3Neighbor,4.00
1760616623140,10,4,,L3Serving,9.00
1760616623140,10,4,5,L3Neighbor,31.00
1760616623140,10,4,2,L3Neighbor,5.00
1760616623173,1,3,,L3Serving,2.00
1760616623173,1,3,5,L3Neighbor,19.00
1760616623173,1,3,2,L3Neighbor,15.00
1760616623173,11,3,,L3Serving,10.00
1760616623173,11,3,2,L3Neighbor,15.00
1760616623173,11,3,4,L3Neighbor,8.00
1760616623173,3,3,,L3Serving,-9.00
1760616623173,5,3,,L3Serving,16.00
1760616623173,5,3,2,L3Neighbor,8.00
1760616623173,5,3,4,L3Neighbor,7.00
1760616623173,7,3,,L3Serving,-3.00
1760616623205,15,5,,L3Serving,26.00
1760616623205,15,5,3,L3Neighbor,24.00
1760616623205,15,5,4,L3Neighbor,18.00
1760616623205,12,5,,L3Serving,-1.00
1760616623205,12,5,2,L3Neighbor,25.00
1760616623205,12,5,3,L3Neighbor,20.00
1760616623205,2,5,,L3Serving,0.00
1760616623205,2,5,4,L3Neighbor,19.00
1760616623205,2,5,2,L3Neighbor,0.00
1760616623226,13,2,,L3Serving,57.00
1760616623226,13,2,3,L3Neighbor,22.00
1760616623226,13,2,5,L3Neighbor,11.00
1760616642593,6,4,,L3Serving,0.00
1760616642593,6,4,5,L3Neighbor,24.00
1760616642593,6,4,2,L3Neighbor,-6.00
1760616642593,8,4,,L3Serving,17.00
1760616642593,8,4,3,L3Neighbor,1.00
1760616642593,8,4,5,L3Neighbor,-6.00
1760616642593,14,4,,L3Serving,-7.00
1760616642593,4,4,,L3Serving,-6.00
1760616642593,10,4,,L3Serving,12.00
1760616642593,10,4,5,L3Neighbor,31.00
1760616642593,10,4,2,L3Neighbor,5.00
1760616642593,9,4,,L3Serving,28.00
1760616642593,9,4,2,L3Neighbor,25.00
1760616642593,9,4,3,L3Neighbor,5.00
1760616642627,3,3,,L3Serving,-3.00
1760616642627,5,3,,L3Serving,16.00
1760616642627,5,3,2,L3Neighbor,7.00
1760616642627,5,3,5,L3Neighbor,5.00
1760616642627,11,3,,L3Serving,13.00
1760616642627,11,3,2,L3Neighbor,18.00
1760616642627,11,3,4,L3Neighbor,15.00
1760616642627,7,3,,L3Serving,1.00
1760616642627,1,3,,L3Serving,2.00
1760616642655,15,5,,L3Serving,25.00
1760616642655,15,5,4,L3Neighbor,18.00
1760616642655,15,5,2,L3Neighbor,14.00
1760616642655,12,5,,L3Serving,-1.00
1760616642655,12,5,2,L3Neighbor,21.00
1760616642655,12,5,3,L3Neighbor,17.00
1760616642655,2,5,,L3Serving,3.00
1760616642655,2,5,4,L3Neighbor,14.00
1760616642655,2,5,2,L3Neighbor,7.00
1760616642680,13,2,,L3Serving,42.00
1760616642680,13,2,3,L3Neighbor,12.00
1760616642680,13,2,4,L3Neighbor,10.00
1760616661990,10,4,,L3Serving,12.00
1760616661990,10,4,5,L3Neighbor,31.00
1760616661990,10,4,2,L3Neighbor,5.00
1760616661990,4,4,,L3Serving,-4.00
1760616661990,8,4,,L3Serving,17.00
1760616661990,8,4,3,L3Neighbor,3.00
1760616661990,8,4,5,L3Neighbor,-5.00
1760616661990,6,4,,L3Serving,2.00
1760616661990,6,4,5,L3Neighbor,23.00
1760616661990,6,4,2,L3Neighbor,-3.00
1760616661990,9,4,,L3Serving,28.00
1760616661990,9,4,2,L3Neighbor,26.00
1760616661990,9,4,3,L3Neighbor,6.00
1760616661990,14,4,,L3Serving,-2.00
1760616662050,1,3,,L3Serving,3.00
1760616662050,5,3,,L3Serving,19.00
1760616662050,5,3,4,L3Neighbor,7.00
1760616662050,5,3,2,L3Neighbor,6.00
1760616662050,3,3,,L3Serving,-5.00
1760616662050,7,3,,L3Serving,0.00
1760616662050,11,3,,L3Serving,13.00
1760616662050,11,3,4,L3Neighbor,14.00
1760616662050,11,3,2,L3Neighbor,13.00
1760616662088,2,5,,L3Serving,4.00
1760616662088,2,5,4,L3Neighbor,13.00
1760616662088,2,5,2,L3Neighbor,6.00
1760616662088,15,5,,L3Serving,26.00
1760616662088,15,5,4,L3Neighbor,18.00
1760616662088,15,5,2,L3Neighbor,14.00
1760616662088,12,5,,L3Serving,1.00
1760616662088,12,5,2,L3Neighbor,21.00
1760616662088,12,5,3,L3Neighbor,16.00
1760616662115,13,2,,L3Serving,42.00
1760616662115,13,2,3,L3Neighbor,14.00
1760616662115,13,2,4,L3Neighbor,14.00
1760616681603,6,4,,L3Serving,3.00
1760616681603,6,4,2,L3Neighbor,-3.00
1760616681603,6,4,5,L3Neighbor,-7.00
1760616681603,4,4,,L3Serving,-9.00
1760616681603,14,4,,L3Serving,-1.00
1760616681603,9,4,,L3Serving,3.00
1760616681603,9,4,3,L3Neighbor,9.00
1760616681603,9,4,2,L3Neighbor,4.00
1760616681603,8,4,,L3Serving,13.00
1760616681603,8,4,3,L3Neighbor,1.00
1760616681603,8,4,5,L3Neighbor,-1.00
1760616681603,10,4,,L3Serving,8.00
1760616681603,10,4,2,L3Neighbor,5.00
1760616681603,10,4,5,L3Neighbor,-5.00
1760616681636,5,3,,L3Serving,18.00
1760616681636,5,3,2,L3Neighbor,9.00
1760616681636,5,3,4,L3Neighbor,6.00
1760616681636,3,3,,L3Serving,-7.00
1760616681636,3,3,5,L3Neighbor,40.00
1760616681636,3,3,2,L3Neighbor,17.00
1760616681636,7,3,,L3Serving,3.00
1760616681636,11,3,,L3Serving,11.00
1760616681636,1,3,,L3Serving,2.00
1760616681636,1,3,2,L3Neighbor,20.00
1760616681636,1,3,5,L3Neighbor,19.00
1760616681664,2,5,,L3Serving,2.00
1760616681664,2,5,4,L3Neighbor,15.00
1760616681664,2,5,2,L3Neighbor,5.00
1760616681664,12,5,,L3Serving,0.00
1760616681664,12,5,2,L3Neighbor,18.00
1760616681664,12,5,3,L3Neighbor,14.00
1760616681664,15,5,,L3Serving,26.00
1760616681664,15,5,4,L3Neighbor,16.00
1760616681664,15,5,2,L3Neighbor,13.00
1760616681693,13,2,,L3Serving,48.00
1760616681693,13,2,3,L3Neighbor,19.00
1760616681693,13,2,4,L3Neighbor,13.00
1760616700168,8,4,,L3Serving,15.00
1760616700168,8,4,3,L3Neighbor,1.00
1760616700168,8,4,5,L3Neighbor,0.00
1760616700168,10,4,,L3Serving,10.00
1760616700168,10,4,2,L3Neighbor,7.00
1760616700168,10,4,5,L3Neighbor,-3.00
1760616700168,4,4,,L3Serving,-5.00
1760616700168,6,4,,L3Serving,3.00
1760616700168,6,4,2,L3Neighbor,-5.00
1760616700168,6,4,5,L3Neighbor,-7.00
1760616700168,9,4,,L3Serving,3.00
1760616700168,9,4,3,L3Neighbor,8.00
1760616700168,9,4,2,L3Neighbor,5.00
1760616700168,14,4,,L3Serving,-1.00
1760616700194,5,3,,L3Serving,18.00
1760616700194,5,3,4,L3Neighbor,10.00
1760616700194,5,3,2,L3Neighbor,9.00
1760616700194,7,3,,L3Serving,3.00
1760616700194,11,3,,L3Serving,13.00
1760616700194,11,3,2,L3Neighbor,39.00
1760616700194,11,3,5,L3Neighbor,36.00
1760616700194,3,3,,L3Serving,-5.00
1760616700194,3,3,5,L3Neighbor,39.00
1760616700194,3,3,2,L3Neighbor,15.00
1760616700194,1,3,,L3Serving,1.00
1760616700230,15,5,,L3Serving,24.00
1760616700230,15,5,4,L3Neighbor,18.00
1760616700230,15,5,2,L3Neighbor,13.00
1760616700230,12,5,,L3Serving,0.00
1760616700230,12,5,2,L3Neighbor,19.00
1760616700230,12,5,3,L3Neighbor,13.00
1760616700230,2,5,,L3Serving,1.00
1760616700230,2,5,4,L3Neighbor,12.00
1760616700230,2,5,2,L3Neighbor,5.00
1760616700257,13,2,,L3Serving,50.00
1760616700257,13,2,3,L3Neighbor,18.00
1760616700257,13,2,4,L3Neighbor,9.00
1760616719736,4,4,,L3Serving,0.00
1760616719736,6,4,,L3Serving,3.00
1760616719736,6,4,5,L3Neighbor,-3.00
1760616719736,6,4,2,L3Neighbor,-8.00
1760616719736,8,4,,L3Serving,11.00
1760616719736,8,4,3,L3Neighbor,1.00
1760616719736,8,4,5,L3Neighbor,-4.00
1760616719736,14,4,,L3Serving,0.00
1760616719736,10,4,,L3Serving,10.00
1760616719736,10,4,2,L3Neighbor,8.00
1760616719736,10,4,5,L3Neighbor,-5.00
1760616719736,9,4,,L3Serving,2.00
1760616719736,9,4,2,L3Neighbor,8.00
1760616719736,9,4,3,L3Neighbor,6.00
1760616719772,1,3,,L3Serving,0.00
1760616719772,3,3,,L3Serving,-6.00
1760616719772,5,3,,L3Serving,17.00
1760616719772,5,3,2,L3Neighbor,8.00
1760616719772,5,3,4,L3Neighbor,7.00
1760616719772,7,3,,L3Serving,0.00
1760616719772,11,3,,L3Serving,12.00
1760616719772,11,3,4,L3Neighbor,11.00
1760616719772,11,3,2,L3Neighbor,0.00
1760616719808,15,5,,L3Serving,36.00
1760616719808,15,5,4,L3Neighbor,19.00
1760616719808,15,5,2,L3Neighbor,12.00
1760616719808,2,5,,L3Serving,5.00
1760616719808,2,5,4,L3Neighbor,20.00
1760616719808,2,5,2,L3Neighbor,4.00
1760616719808,12,5,,L3Serving,1.00
1760616719808,12,5,2,L3Neighbor,40.00
1760616719808,12,5,3,L3Neighbor,7.00
1760616719832,13,2,,L3Serving,51.00
1760616719832,13,2,3,L3Neighbor,18.00
1760616719832,13,2,4,L3Neighbor,14.00
1760616738920,9,4,,L3Serving,0.00
1760616738920,9,4,2,L3Neighbor,10.00
1760616738920,9,4,3,L3Neighbor,7.00
1760616738920,10,4,,L3Serving,9.00
1760616738920,10,4,2,L3Neighbor,7.00
1760616738920,10,4,5,L3Neighbor,1.00
1760616738920,14,4,,L3Serving,-2.00
1760616738920,4,4,,L3Serving,0.00
1760616738920,6,4,,L3Serving,1.00
1760616738920,6,4,5,L3Neighbor,-4.00
1760616738920,6,4,2,L3Neighbor,-7.00
1760616738920,8,4,,L3Serving,11.00
1760616738920,8,4,3,L3Neighbor,1.00
1760616738920,8,4,2,L3Neighbor,-6.00
1760616738955,11,3,,L3Serving,12.00
1760616738955,11,3,4,L3Neighbor,12.00
1760616738955,11,3,2,L3Neighbor,0.00
1760616738955,7,3,,L3Serving,0.00
1760616738955,3,3,,L3Serving,-6.00
1760616738955,3,3,5,L3Neighbor,27.00
1760616738955,3,3,2,L3Neighbor,14.00
1760616738955,1,3,,L3Serving,4.00
1760616738955,1,3,5,L3Neighbor,41.00
1760616738955,1,3,2,L3Neighbor,17.00
1760616738955,5,3,,L3Serving,18.00
1760616738955,5,3,2,L3Neighbor,8.00
1760616738955,5,3,5,L3Neighbor,7.00
1760616738990,12,5,,L3Serving,1.00
1760616738990,12,5,2,L3Neighbor,40.00
1760616738990,12,5,3,L3Neighbor,7.00
1760616738990,15,5,,L3Serving,36.00
1760616738990,15,5,4,L3Neighbor,20.00
1760616738990,15,5,2,L3Neighbor,10.00
1760616738990,2,5,,L3Serving,4.00
1760616738990,2,5,4,L3Neighbor,20.00
1760616738990,2,5,2,L3Neighbor,5.00
1760616739014,13,2,,L3Serving,51.00
1760616739014,13,2,3,L3Neighbor,17.00
1760616739014,13,2,4,L3Neighbor,14.00
1760616759025,9,4,,L3Serving,1.00
1760616759025,9,4,3,L3Neighbor,3.00
1760616759025,9,4,2,L3Neighbor,2.00
1760616759025,6,4,,L3Serving,1.00
1760616759025,6,4,5,L3Neighbor,-4.00
1760616759025,6,4,2,L3Neighbor,-6.00
1760616759025,4,4,,L3Serving,-1.00
1760616759025,14,4,,L3Serving,-4.00
1760616759025,10,4,,L3Serving,10.00
1760616759025,10,4,2,L3Neighbor,11.00
1760616759025,10,4,5,L3Neighbor,-3.00
1760616759025,8,4,,L3Serving,10.00
1760616759025,8,4,3,L3Neighbor,4.00
1760616759025,8,4,2,L3Neighbor,-3.00
1760616759069,11,3,,L3Serving,16.00
1760616759069,11,3,2,L3Neighbor,6.00
1760616759069,11,3,4,L3Neighbor,6.00
1760616759069,3,3,,L3Serving,-6.00
1760616759069,3,3,5,L3Neighbor,22.00
1760616759069,3,3,2,L3Neighbor,15.00
1760616759069,7,3,,L3Serving,-3.00
1760616759069,5,3,,L3Serving,21.00
1760616759069,5,3,2,L3Neighbor,4.00
1760616759069,5,3,4,L3Neighbor,3.00
1760616759069,1,3,,L3Serving,-1.00
1760616759102,2,5,,L3Serving,1.00
1760616759102,2,5,2,L3Neighbor,8.00
1760616759102,2,5,4,L3Neighbor,2.00
1760616759102,12,5,,L3Serving,3.00
1760616759102,12,5,3,L3Neighbor,15.00
1760616759102,12,5,2,L3Neighbor,7.00
1760616759102,15,5,,L3Serving,31.00
1760616759102,15,5,4,L3Neighbor,17.00
1760616759102,15,5,2,L3Neighbor,13.00
1760616759127,13,2,,L3Serving,52.00
1760616759127,13,2,3,L3Neighbor,15.00
1760616759127,13,2,5,L3Neighbor,11.00
1760616779357,6,4,,L3Serving,0.00
1760616779357,6,4,5,L3Neighbor,-2.00
1760616779357,6,4,2,L3Neighbor,-7.00
1760616779357,8,4,,L3Serving,11.00
1760616779357,8,4,3,L3Neighbor,4.00
1760616779357,8,4,2,L3Neighbor,-3.00
1760616779357,9,4,,L3Serving,2.00
1760616779357,9,4,3,L3Neighbor,5.00
1760616779357,9,4,2,L3Neighbor,3.00
1760616779357,4,4,,L3Serving,0.00
1760616779357,10,4,,L3Serving,9.00
1760616779357,10,4,2,L3Neighbor,10.00
1760616779357,10,4,5,L3Neighbor,-3.00
1760616779357,14,4,,L3Serving,-1.00
1760616779388,11,3,,L3Serving,19.00
1760616779388,11,3,4,L3Neighbor,8.00
1760616779388,11,3,2,L3Neighbor,8.00
1760616779388,3,3,,L3Serving,-6.00
1760616779388,3,3,5,L3Neighbor,22.00
1760616779388,3,3,2,L3Neighbor,11.00
1760616779388,5,3,,L3Serving,21.00
1760616779388,5,3,2,L3Neighbor,4.00
1760616779388,5,3,4,L3Neighbor,1.00
1760616779388,7,3,,L3Serving,-5.00
1760616779388,1,3,,L3Serving,2.00
1760616779388,1,3,2,L3Neighbor,19.00
1760616779388,1,3,5,L3Neighbor,9.00
1760616779417,2,5,,L3Serving,2.00
1760616779417,2,5,2,L3Neighbor,10.00
1760616779417,2,5,4,L3Neighbor,2.00
1760616779417,15,5,,L3Serving,31.00
1760616779417,15,5,4,L3Neighbor,16.00
1760616779417,15,5,2,L3Neighbor,14.00
1760616779417,12,5,,L3Serving,6.00
1760616779417,12,5,3,L3Neighbor,17.00
1760616779417,12,5,2,L3Neighbor,10.00
1760616779440,13,2,,L3Serving,51.00
1760616779440,13,2,3,L3Neighbor,15.00
1760616779440,13,2,5,L3Neighbor,10.00
1760616798923,10,4,,L3Serving,10.00
1760616798923,10,4,2,L3Neighbor,12.00
1760616798923,10,4,5,L3Neighbor,1.00
1760616798923,4,4,,L3Serving,0.00
1760616798923,6,4,,L3Serving,5.00
1760616798923,6,4,5,L3Neighbor,-6.00
1760616798923,6,4,2,L3Neighbor,-10.00
1760616798923,9,4,,L3Serving,4.00
1760616798923,9,4,2,L3Neighbor,10.00
1760616798923,9,4,3,L3Neighbor,7.00
1760616798923,8,4,,L3Serving,15.00
1760616798923,8,4,5,L3Neighbor,38.00
1760616798923,8,4,3,L3Neighbor,2.00
1760616798923,14,4,,L3Serving,-9.00
1760616798986,15,5,,L3Serving,36.00
1760616798986,15,5,4,L3Neighbor,16.00
1760616798986,15,5,2,L3Neighbor,14.00
1760616798986,2,5,,L3Serving,5.00
1760616798986,2,5,4,L3Neighbor,4.00
1760616798986,2,5,2,L3Neighbor,2.00
1760616798986,12,5,,L3Serving,1.00
1760616798986,12,5,3,L3Neighbor,18.00
1760616798986,12,5,2,L3Neighbor,6.00
1760616798954,5,3,,L3Serving,18.00
1760616798954,5,3,5,L3Neighbor,10.00
1760616798954,5,3,2,L3Neighbor,9.00
1760616798954,7,3,,L3Serving,-4.00
1760616798954,1,3,,L3Serving,5.00
1760616798954,1,3,2,L3Neighbor,20.00
1760616798954,1,3,5,L3Neighbor,18.00
1760616798954,3,3,,L3Serving,-5.00
1760616798954,3,3,5,L3Neighbor,23.00
1760616798954,3,3,2,L3Neighbor,12.00
1760616798954,11,3,,L3Serving,19.00
1760616798954,11,3,5,L3Neighbor,35.00
1760616798954,11,3,2,L3Neighbor,24.00
1760616799013,13,2,,L3Serving,40.00
1760616799013,13,2,4,L3Neighbor,35.00
1760616799013,13,2,5,L3Neighbor,31.00
1760616818585,4,4,,L3Serving,-7.00
1760616818585,10,4,,L3Serving,10.00
1760616818585,10,4,2,L3Neighbor,11.00
1760616818585,10,4,5,L3Neighbor,-4.00
1760616818585,9,4,,L3Serving,6.00
1760616818585,9,4,2,L3Neighbor,11.00
1760616818585,9,4,3,L3Neighbor,7.00
1760616818585,6,4,,L3Serving,2.00
1760616818585,6,4,2,L3Neighbor,-9.00
1760616818585,6,4,5,L3Neighbor,-10.00
1760616818585,14,4,,L3Serving,-9.00
1760616818585,8,4,,L3Serving,13.00
1760616818585,8,4,5,L3Neighbor,38.00
1760616818585,8,4,3,L3Neighbor,2.00
1760616818619,7,3,,L3Serving,-4.00
1760616818619,5,3,,L3Serving,16.00
1760616818619,5,3,2,L3Neighbor,10.00
1760616818619,5,3,5,L3Neighbor,9.00
1760616818619,1,3,,L3Serving,2.00
1760616818619,1,3,5,L3Neighbor,20.00
1760616818619,1,3,2,L3Neighbor,19.00
1760616818619,11,3,,L3Serving,20.00
1760616818619,11,3,5,L3Neighbor,34.00
1760616818619,11,3,2,L3Neighbor,24.00
1760616818619,3,3,,L3Serving,-5.00
1760616818650,2,5,,L3Serving,6.00
1760616818650,2,5,4,L3Neighbor,2.00
1760616818650,2,5,2,L3Neighbor,1.00
1760616818650,12,5,,L3Serving,4.00
1760616818650,12,5,3,L3Neighbor,17.00
1760616818650,12,5,2,L3Neighbor,3.00
1760616818650,15,5,,L3Serving,34.00
1760616818650,15,5,4,L3Neighbor,15.00
1760616818650,15,5,2,L3Neighbor,12.00
1760616818676,13,2,,L3Serving,42.00
1760616818676,13,2,4,L3Neighbor,36.00
1760616818676,13,2,5,L3Neighbor,32.00
1760616839101,8,4,,L3Serving,12.00
1760616839101,8,4,5,L3Neighbor,14.00
1760616839101,8,4,3,L3Neighbor,2.00
1760616839101,14,4,,L3Serving,-6.00
1760616839101,9,4,,L3Serving,10.00
1760616839101,9,4,2,L3Neighbor,6.00
1760616839101,9,4,3,L3Neighbor,5.00
1760616839101,10,4,,L3Serving,8.00
1760616839101,10,4,2,L3Neighbor,8.00
1760616839101,10,4,5,L3Neighbor,3.00
1760616839101,6,4,,L3Serving,4.00
1760616839101,6,4,5,L3Neighbor,-5.00
1760616839101,6,4,2,L3Neighbor,-10.00
1760616839101,4,4,,L3Serving,-4.00
1760616839143,7,3,,L3Serving,-8.00
1760616839143,5,3,,L3Serving,19.00
1760616839143,5,3,2,L3Neighbor,9.00
1760616839143,5,3,4,L3Neighbor,8.00
1760616839143,1,3,,L3Serving,20.00
1760616839143,1,3,5,L3Neighbor,45.00
1760616839143,1,3,2,L3Neighbor,14.00
1760616839143,11,3,,L3Serving,23.00
1760616839143,11,3,4,L3Neighbor,14.00
1760616839143,11,3,2,L3Neighbor,13.00
1760616839143,3,3,,L3Serving,2.00
1760616839143,3,3,5,L3Neighbor,21.00
1760616839143,3,3,2,L3Neighbor,11.00
